Capture(0),15
Capture(1),15
Capture(2),15
Capture(3),15
Capture(4),15
Capture(5),15
Capture(6),15
Capture(7),15
Capture(8),15
Capture(9),15
Capture(10),15
Capture(11),15
Capture(12),15
Capture(13),15
Capture(14),15
Capture(15),15
Capture(16),15
Capture(17),15
Capture(18),15
Capture(19),15
Capture(20),15
Capture(21),15
Capture(22),15
Capture(23),15
Capture(24),15
Capture(25),15
Capture(26),15
Capture(27),15
Capture(28),15
Capture(29),15
Capture(30),15
